SMILES,YM,rho,Cp,Td,Tg,Tm,NAME,MolWt,MolLogP,TPSA,NumHDonors,NumHAcceptors,NumRotatableBonds
[*]Nc1ccc(-c2ccc(N=Cc3ccc(-c4ccc(C=Nc5ccc(-c6cc(C)c(-c7ccc(CC([*])=O)cc7)cc6C)cc5)cc4)cc3)cc2)cc1,2092.9165,1.2184548,1.1510578,729.82434,525.9844,633.222,"Polymer derived from aromatic unit, containing no major functional groups",671.844,11.96724,53.82,1,4,11
[*]Oc1nc2ccccc2n1-c1cc(C)c(-c2ccc(-c3cccc(-c4nc(F)nc([*])c4F)c3)cc2)c(C)c1Br,1710.3845,1.3283696,1.3752568,752.66986,526.4071,601.5425,"Polymer derived from aromatic unit, containing no major functional groups",581.42,7.49174,52.83,0,5,5
[*]Cc1sc(C=[*])c(C2CCCC(c3ccccc3)C2)c1-c1ccc2ccc(C(=O)c3ccccc3)cc2c1,1759.4637,1.2394749,1.2246494,657.4403,411.62018,543.11725,"Polymer derived from organic repeating unit, containing no major functional groups",497.683,8.9896,17.07,0,2,7
[*]C(=O)C1(NCCS(=O)CC)C(=O)N(c2ccc(NCCS(=O)CC)c(Cl)c2)C(=O)N1[*],1385.5226,1.2595236,1.1760439,624.4925,403.5978,538.9621,"Polyamide derived from carbonyl-containing unit, containing amide, ketone",474.992,0.8838,115.89,2,7,12
[*]C1=C(CCCCCC)C(CCCCCC)=C(c2sc(N3C(=O)c4ccc(Sc5c(Br)cc(-c6ccc(S(=O)(=O)Oc7cc(Br)c([*])c(Br)c7)cc6)cc5Br)cc4C3=O)c3c2OCCO3)S1(=O)=O,2171.977,1.4946815,1.548822,621.7722,419.69498,500.09262,"Polysulfone derived from carbonyl-containing unit, containing sulfone",1223.738,13.9716,133.35,0,11,18
[*]N=Nc1ccc(-c2cc(-c3cccc(Oc4ccccc4)c3)c(C(C)(C)C)cc2[*])cc1,1857.6202,1.2329111,1.3307517,687.3712,458.41483,593.1656,"Polymer derived from aromatic unit, containing no major functional groups",404.513,7.833,33.95,0,3,5
[*]CCCCCCC1CCC(N2C(=O)c3ccc(-c4ccc5c(c4)C(=O)N(CC4CCC(CCC[*])C(C)C4)C5=O)cc3C2=O)CC1C,1902.9229,1.111256,1.3164324,676.2141,485.64084,558.8549,"Polyimide derived from carbonyl-containing unit, containing amide, imide, ketone",622.85,9.0687,74.76,0,4,13
[*]c1ccc(Nc2ccc3nc(Nc4ccc(-c5ccc(Cl)cc5Cl)cc4)c([*])nc3c2)cc1,2631.652,1.3534712,1.176365,810.0943,593.4723,717.9087,"Polymer derived from aromatic unit, containing no major functional groups",455.348,6.44,49.84,2,4,5
[*]NC(=O)c1cc(-c2ccc(-c3ccccc3)c(-c3nc([*])nc(-c4ccccc4)n3)c2)ccc1C,2278.987,1.3221045,1.2538805,707.8825,512.03754,604.92914,"Polyamide derived from aromatic unit, containing amide",440.506,5.21672,67.77,1,4,5
[*]Oc1ccc2ccc(Oc3ccc4ccc(-c5ccc6nc(-c7nc8cc9sc([*])nc9cc8s7)oc6c5)cc4c3)cc2c1,2112.8523,1.2746814,1.2012199,792.52313,510.41595,616.2567,"Polymer derived from aromatic unit, containing no major functional groups",591.673,9.4976,70.27,0,8,5
[*]n1c(=O)c2cc3c(=O)n(-c4ccc(-c5ccc6cc(-c7cccc(-c8cc(-n9c(=O)c%10cc%11c(=O)n([*])c(=O)c%11cc%10c9=O)ccc8C)c7)ccc6c5)cc4)c(=O)c3cc2c1=O,1837.2891,1.4693488,1.4782156,804.8261,540.80176,623.08887,"Polymer derived from organic repeating unit, containing no major functional groups",796.751,5.20402,156.28,0,12,5
[*]c1ccc(-c2ccc([Si](C)(C)c3ccc(-c4c(C)cc(C5(c6cc(C)c(C7N([*])C(=O)N8C(OC)N(CCCCCC)C(=O)N78)c(C)c6)c6ccccc6-c6ccccc65)cc4C)cc3)cc2)cc1,1943.9574,1.1683593,1.2108958,665.28467,504.76862,550.2417,"Polyamide derived from aromatic unit, containing amide, ketone",913.251,11.97798,56.33,0,3,13
[*]c1ccc(-c2ccc(C(C)(C)c3nc4ccc(-c5nc6ccc(-n7c(=O)c8cc9c(=O)n([*])c(=O)c9cc8c7=O)cc6o5)cc4o3)cc2)cc1,1819.4253,1.3042488,1.186328,841.3359,607.89294,726.15204,"Polymer derived from aromatic unit, containing no major functional groups",642.627,5.3309,130.2,0,10,5
[*]CCC(=O)NNC(=O)c1ccc(-c2cc(CCCC)cc(Cc3ccc(CC[*])s3)c2)cc1C,1166.3837,1.1810846,1.2389143,679.52936,423.71576,548.0494,"Polyamide derived from aromatic diacid-derived unit, containing amide, ketone",460.643,6.28572,58.2,2,3,11
[*]Oc1ccc([Si](C)(C)c2ccc3c(c2)C(=O)N(c2ccc(-c4ccc([Si](C)(C)c5ccc6c(c5)C(=O)N(c5cccc(-c7cccc([*])c7)c5)C6=O)cc4)cc2)C3=O)cc1,2394.357,1.2884922,1.3309019,724.1516,516.2011,610.05475,"Polyamide derived from aromatic diacid-derived unit, containing amide, ketone",803.035,7.2847,83.99,0,5,9
[*]c1ccc2c(c1)C(=O)N(c1ccccc1-c1ccc(B(OC(C)=O)c3ccc(-c4ccccc4N4C(=O)c5ccc([*])cc5C4=O)cc3)cc1)C2=O,2312.6433,1.3265723,1.2589647,808.3985,556.4327,666.57,"Polyamide derived from aromatic diacid-derived unit, containing amide, ketone",664.482,4.6398,101.06,0,6,7
[*]C(=O)c1ccc(N2C(=O)C3C([*])CC(C(=O)O)C3C2=O)c(Cc2c(F)c(F)c(F)c(F)c2F)c1,1823.2489,1.3927631,1.3963277,609.6562,468.3629,544.3919,"Polyimide derived from aromatic diacid-derived unit, containing ester, imide, ketone",465.33,3.2103,91.75,1,4,5
[*]OC(=O)c1ccc(-c2cc(C)c(-c3ccc(C(=O)C([*])=S)cc3C)c(C)c2)cc1C,1238.545,1.2608228,1.2465558,665.23004,478.6003,582.6382,"Polymer derived from aromatic diacid-derived unit, containing ketone",400.499,5.93478,43.37,0,4,5
[*]Oc1cc(-c2ccc(S(=O)(=O)c3ccc(C(F)(F)F)cc3N)c(N)c2)ccc1-c1cccc(-n2c(=O)c3cc4c(=O)n([*])c(=O)c4cc3c2=O)n1,1799.6398,1.4426305,1.3604642,769.4508,541.7346,604.1056,"Polysulfone derived from aromatic unit, containing sulfone",697.607,3.8021,186.44,2,12,6
[*]c1cccc(P(=O)(c2ccccc2)c2cccc(Nc3ccc(P(=O)(c4ccccc4)c4ccc(-c5ccc(P(=O)(c6ccccc6)c6ccc(-c7ccc(P(=O)(c8ccccc8)c8ccc(-c9ccc([*])c(C)c9)cc8)cc7)cc6)cc5)cc4)cc3)c2)c1,1983.7073,1.2762301,1.2608081,754.30975,508.68323,602.78925,"Polyphosphonate derived from aromatic unit, containing phosphonate",1210.24,13.64642,80.31,1,5,17
[*]c1ccc(C2(F)C(F)(F)C(F)(F)OC(F)(c3ccc(-c4ccc5c(c4)sc4ccc(NC6(F)C(F)(F)C(F)(F)OC(F)(c7ccc8c(c7)C(=O)N([*])C8=O)C6(F)F)cc45)cc3)C2(F)F)cc1,1715.9872,1.6722717,1.5867816,672.40814,426.47986,516.9615,"Polyamide derived from aromatic unit, containing amide, ketone",950.651,11.6311,67.87,1,6,6
[*]c1ccc(-c2cc(N3C(=O)c4ccccc4C3=O)ccc2-c2ccc(-c3cc(N4C(=O)c5ccccc5C4=O)ccc3[*])s2)cc1,2288.0405,1.3567535,1.2813171,751.6995,538.0223,639.3232,"Polyimide derived from aromatic diacid-derived unit, containing imide",600.655,6.6995,74.76,0,5,5
[*]Oc1ccc2c(c1)C(=O)N(c1nc3cc(C([*])=O)ccc3nc1-c1ccc(F)cc1)C2=O,2844.5525,1.3740021,1.1641192,812.49054,580.2695,714.6572,"Polyamide derived from aromatic unit, containing amide, ketone",411.348,3.7691,89.46,0,6,4
[*]CCCNc1c(Br)cc(-c2ccc(-c3ccc(-c4ccc(S(=O)(=O)OCCC[*])cc4)cc3)c(Cl)c2)cc1Br,2002.7208,1.5645349,1.5984606,641.336,488.2172,577.5875,"Polysulfone derived from aliphatic diol-derived unit, containing sulfone",675.87,9.6986,55.4,1,4,12
[*]c1ccc(-c2ccc3ccc(N4C(=O)c5ccc(-c6ccc(-c7cc(Br)c(N8C(=O)c9ccc([*])cc9C8=O)c(Br)c7)cc6)cc5C4=O)cc3c2)cc1,2303.1035,1.4954307,1.5256596,833.416,562.9999,679.48193,"Polyimide derived from aromatic diacid-derived unit, containing imide",802.478,9.3162,74.76,0,4,5
[*]Nc1ccc(C2CCC(c3ccc4c(c3)C(=O)N(Cc3ccc(C5(c6ccc(C([*])=O)cc6)c6ccccc6-c6ccccc65)cc3)C4=O)C(C)C2)cc1,2510.2976,1.2321295,1.2060527,739.148,557.8886,648.15735,"Polyamide derived from aromatic unit, containing amide, ketone",690.843,10.099,66.48,1,4,8
[*]OCc1ccc(-c2ccc(Oc3ccc(N=Cc4ccc(-c5ccc([*])cc5)cc4)cc3Cl)cc2)cc1,2363.9944,1.308289,1.1372528,695.8953,433.34125,586.1132,"Polymer derived from aromatic unit, containing no major functional groups",487.986,8.3724,30.82,0,3,8
[*]C(=O)c1ccc2c(c1)c1cc([*])ccc1n2-c1ccc(-c2ccc(-c3ccc(-c4ccccc4)c(C)c3)cc2C)cc1C,2327.9314,1.2234799,1.1714514,679.89624,512.40216,621.8403,"Polymer derived from aromatic unit, containing no major functional groups",539.678,9.57406,22,0,2,5
[*]c1ccc(-c2ccc(-c3cc(C)c(-c4ccc(C([*])(C(F)(F)F)C(F)(F)F)cc4)c(C)c3)cc2)c(-c2ccccc2)c1,2117.6995,1.3499784,1.2637835,757.2126,532.043,613.75366,"Polymer derived from aromatic unit, containing no major functional groups",558.565,10.01524,0,0,0,5
[*]c1ccc(-c2ccc(-c3ccc(-c4ccc(S(=O)(=O)c5ccc([N+](C)(C)c6ccc([*])c(N)c6)cc5N)cc4)c(C)c3)c(N)c2)cc1N,1553.7728,1.2799025,1.1925625,659.3606,481.9564,524.72314,"Polysulfone derived from aromatic unit, containing sulfone",638.817,6.40542,138.22,4,6,7
[*]OCOC(=O)Nc1ccc(N=Cc2ccc(-c3ccc(-c4c(Cl)cc(C(=C(Cl)Cl)c5cc(Cl)c(OCO[*])c(Cl)c5)cc4Cl)cc3)cc2)cc1,1735.4094,1.3771924,1.2586664,676.3788,468.6088,593.6485,"Polyamide derived from aromatic unit, containing amide, ether, ketone",775.299,12.3834,78.38,1,6,12
[*]c1ccc(CSc2ccc3nc(-c4cc(C)c(-c5ccc6nc([*])oc6c5)c(C)c4)oc3c2)cc1,2066.358,1.2073883,1.0658857,788.7412,519.3638,627.7611,"Polymer derived from aromatic unit, containing no major functional groups",460.558,6.56134,52.06,0,5,5
[*]c1ccc2c(c1)C(=O)N(c1cc(C)c(-c3nc([*])nc(-c4cc(C)c(-c5cc(Cl)cc(-c6ccccc6)c5)c(C)c4)n3)c(C)c1)C2=O,2194.9304,1.2834176,1.3262111,773.2346,544.1184,639.3279,"Polyamide derived from aromatic unit, containing amide, ketone",619.124,7.57648,76.05,0,5,5
[*]C(=O)C1(c2ccc(C(=O)Oc3cccc(-n4c(=O)c5cc6c(=O)n([*])c(=O)c6cc5c4=O)c3)cc2)CCCCC1,2414.745,1.4316124,1.6939076,774.08075,533.3543,627.7223,"Polyester derived from carbonyl-containing unit, containing ester, ketone",520.497,2.711,121.51,0,9,5
[*]CCCCCCCNc1cc(N(C)c2ccc(NOC[*])cc2)ccc1-c1ccccc1,1896.53,1.1975386,1.38762,643.58655,387.72855,513.6831,"Polymer derived from aromatic unit, containing no major functional groups",415.581,7.3018,36.53,2,4,14
[*]c1cccc(-c2ccc3c(c2)C(=O)N(C(=O)CN2C(=O)c4ccc(-c5ccc6ccc(OC7COC8C([*])COC78)cc6c5)cc4C2=O)C3=O)c1,2168.9897,1.3301523,1.4108804,721.6278,528.90393,601.82263,"Polyimide derived from aromatic diacid-derived unit, containing amide, ether, imide, ketone",662.654,4.65,119.52,0,8,6
[*]c1cccc(C(=O)NNC(=O)c2ccc3nc(-c4cccc(-c5ccc6nc(C7CC(=O)N([*])C7=O)oc6c5)c4)oc3c2)c1,2002.4882,1.282537,1.1430737,662.1293,490.96674,571.30994,"Polyimide derived from aromatic diacid-derived unit, containing amide, imide, ketone",569.533,3.8592,147.64,2,8,5
[*]c1ccc(-c2cc(-c3ccc(N)c(-c4ccc(N)c(-c5ccccc5)c4)c3)ccc2-c2ccc3c(c2)C(=O)N([*])C3=O)cc1,2047.1049,1.3598537,1.2653029,721.99786,548.31213,609.3801,"Polyamide derived from aromatic unit, containing amide, ketone",555.637,7.4209,89.42,2,4,5
[*]c1ccc(N2C(=O)c3ccc(-c4ccc(-c5ccc(-c6ccc(-c7nnc([*])n7N)c(F)c6)cc5)cc4)cc3C2=O)cc1,2106.7383,1.3397447,1.2344711,808.58875,586.1904,686.3472,"Polymer derived from aromatic unit, containing no major functional groups",549.565,4.9488,94.11,1,6,5
[*]Oc1ccc(-c2ccc3c(c2)C(=O)N(c2ccc(CCCCC)c([*])c2)C3=O)c(CCCCC)c1,1288.7295,1.2336168,1.2954538,687.56696,413.70297,498.42032,"Polyamide derived from aromatic unit, containing amide, ketone",453.582,6.6373,46.61,0,3,11
[*]c1ccc2c(c1)Sc1cc(-c3c(C)c([*])cc(C)c3C)ccc1N2c1ccc(-c2ccc3c(c2)C(=O)N(C(CC)c2ccc(C)cc2)C3=O)cc1,2029.557,1.2140701,1.2212324,721.0509,546.5004,633.2321,"Polyamide derived from aromatic unit, containing amide, ketone",668.862,10.28518,40.62,0,4,6
[*]Cc1cnc2ccc(C3CCC(c4ccc5ncc(Oc6ccc7ncc([*])nc7c6)nc5c4)CC3)cc2n1,1848.1637,1.1609855,1.1762455,704.64905,514.20056,586.23254,"Polymer derived from organic repeating unit, containing no major functional groups",496.574,5.9738,86.57,0,7,5
[*]c1ccc(-c2ccc(-c3ccc(-c4ccc(-c5ccc(-c6ccc(-c7ccc([*])cc7)c(Cl)c6)cc5Cl)cc4)cc3)c(Cl)c2)cc1,2078.9282,1.3765341,1.2457172,793.1446,516.7666,650.44116,"Polymer derived from aromatic unit, containing no major functional groups",636.021,11.998,0,0,0,6
[*]C(=O)c1ccc(-c2nnc(C(C(=O)Nc3nnc([*])o3)C(C)CC)o2)cc1,991.704,1.2349011,1.1308671,665.787,513.1568,627.225,"Polyamide derived from aromatic diacid-derived unit, containing amide, ketone",353.338,1.7521,124.01,1,8,7
[*]NNC(=O)c1ccccc1-c1cccc(-c2ccc([Si](c3ccccc3)(c3ccccc3)c3ccc(-c4cccc(O[*])c4)cc3)cc2)c1,2494.3076,1.2356162,1.281065,713.6371,494.53366,568.60034,"Polyamide derived from aromatic unit, containing amide",636.827,6.6068,50.36,2,3,10
[*]Oc1ccc(C(=O)N2C(=O)c3ccc(-c4ccc(C([*])(C)C)cc4)cc3C2=O)cc1,2625.038,1.2464911,1.2722563,809.0754,519.19403,626.59216,"Polyamide derived from aromatic diacid-derived unit, containing amide, ketone",383.403,4.4175,63.68,0,4,4
[*]c1ccc(-c2ccc3c(c2)C(=O)N(c2cc(-c4ccc(F)cc4)sc2-c2cc([*])c4cccccc2-4)C3=O)cc1,2278.998,1.3599257,1.1819121,700.5366,553.583,675.0776,"Polyamide derived from aromatic unit, containing amide, ketone",523.588,7.1428,37.38,0,3,4
[*]c1ccc(-c2ccc(-c3ccc(-c4ccc([Si](c5ccccc5)(c5ccccc5)c5ccc(-c6ccc(C([*])(C(F)(F)F)C(F)(F)F)cc6)cc5)cc4)cc3)cc2)cc1,2373.901,1.2767622,1.2627399,774.3251,533.58923,634.6722,"Polymer derived from aromatic unit, containing no major functional groups",788.907,10.7758,0,0,0,9
[*]c1ccc(N2C(=O)c3ccc(N4C(=O)c5ccc(C6(F)C(F)(F)C(F)(F)OC(F)(N7C(=O)c8ccc(-c9ccc%10c(c9)C(=O)N(c9cc([*])ncn9)C%10=O)cc8C7=O)C6(F)F)cc5C4=O)cc3C2=O)cc1,2205.873,1.5004203,1.4361068,753.6337,530.5086,624.2343,"Polyimide derived from aromatic diacid-derived unit, containing amide, imide, ketone",962.678,5.8725,184.53,0,11,6
[*]Oc1ccc(NC(=O)CCc2ccc3c(c2)C(=O)N(c2ccc4c(c2)C(=O)N(C([*])(C(F)(F)F)C(F)(F)F)C4=O)C3=O)cc1,2144.721,1.3751876,1.3094934,738.3922,536.8604,644.4621,"Polyimide derived from aromatic diacid-derived unit, containing amide, imide, ketone",603.431,4.8678,113.09,1,6,7
[*]C1CC1c1ccc(-c2ccc(N3C(=O)c4cccc(-c5nc6ccc(N7CC(C)N([*])CC7C)cc6o5)c4C3=O)cc2)cc1,1873.9631,1.2182076,1.1709278,713.26166,517.71533,602.25696,"Polymer derived from aromatic unit, containing no major functional groups",566.661,7.1508,69.89,0,6,5
[*]c1ccc(Nc2ccc(C3(c4ccc(-c5ccc(-c6cccc(-c7ccc8c(c7)C(=O)N([*])C8=O)c6)cc5)cc4)c4ccccc4Oc4ccccc43)cc2)cc1,2274.6284,1.278268,1.2643298,751.34503,543.9304,624.7128,"Polyamide derived from aromatic unit, containing amide, ketone",720.828,11.1545,58.64,1,4,7
[*]C(=O)N1C(=O)c2ccc(C3CCC(Cc4cc(-c5ccc6c(c5)C(=O)N([*])C6=O)ccc4N=Nc4ccc([N+](=O)[O-])cc4)C(C)C3)cc2C1=O,2008.2788,1.2671313,1.2240878,671.5674,492.87424,555.7421,"Polyimide derived from carbonyl-containing unit, containing amide, imide, ketone",653.651,7.7653,159.69,0,9,7
[*]Oc1cccc(-c2cccc(-c3nc4ccc(-c5cccc(C([*])(C(F)(F)F)C(F)(F)F)c5)cc4[nH]3)c2)c1,1998.8182,1.3592588,1.4400624,753.60187,469.6109,540.5201,"Polymer derived from aromatic unit, containing no major functional groups",510.437,8.2762,37.91,1,2,5
[*]C(=O)NNC(=O)c1ccc2c(c1)C(=O)N(c1ccc(NC(=O)c3ccc([*])cc3)c(O)c1)C2=O,1960.3184,1.3194683,1.13395,655.3081,540.2872,614.96686,"Polyimide derived from aromatic diacid-derived unit, containing amide, imide, ketone",442.387,1.5234,144.91,4,6,4
[*]C(=O)c1ccc2c(c1)C(=O)N(c1ccc(Br)cc1-c1ccc(-c3cc(Br)ccc3-c3cccc4c3C(=O)N([*])C4=O)cc1)C2=O,2122.9563,1.410611,1.4749889,762.0349,557.7917,625.99774,"Polyamide derived from aromatic diacid-derived unit, containing amide, ketone",704.33,7.763,91.83,0,5,5
[*]Oc1ccc(-c2ccc3c(c2)C(=O)N(c2ccc4c(c2)C(=O)N(c2cccc(-c5ccc(N6C(=O)c7ccc(S(=O)(=O)c8ccc9c(c8)C(=O)N([*])C9=O)cc7C6=O)cc5)c2)C4=O)C3=O)cc1,2398.386,1.3912578,1.4412051,767.5262,560.51526,659.885,"Polyimide derived from aromatic diacid-derived unit, containing amide, imide, ketone, sulfone",888.826,7.1586,192.89,0,11,8
[*]Nc1cccc(Oc2ccc3c(c2)C(=O)N(c2cc(-c4cc(-c5cccc(N[*])c5)ccc4N=Nc4ccc(C)cc4)ccc2N=Nc2ccc(C)cc2)C3=O)c1,2497.4875,1.2687991,1.2033757,746.7992,514.92096,601.20953,"Polyamide derived from aromatic unit, containing amide, ketone",731.816,12.81354,120.11,2,9,11
[*]C(=O)c1nc(OC)c(-c2[nH]c(C(F)(F)F)nc2[*])[nH]1,1605.178,1.4322649,1.234205,724.2276,463.45203,541.8028,"Polymer derived from carbonyl-containing unit, containing no major functional groups",258.159,0.6913,83.66,2,4,3
[*]c1ccc([Si]([*])(C)c2ccc(N3C(=O)c4ccc(-c5ccc(CN6C(=O)c7ccc(-c8ccc(O)cc8)cc7C6=O)cc5)cc4C3=O)cc2)cc1,2600.1155,1.3006133,1.2950166,806.1464,542.1393,659.54285,"Polyimide derived from aromatic unit, containing imide",668.781,5.7364,94.99,1,5,7
[*]c1ccc(-c2ccc([*])cc2-c2ccc(C(C)(C)c3ccc4c(c3)C(=O)N(C(F)(F)F)C4=O)cc2)cc1,2137.5557,1.299896,1.2751846,820.2397,543.1245,660.11224,"Polyamide derived from aromatic unit, containing amide, ketone",483.489,5.8115,37.38,0,2,4
[*]c1cc(-c2ccc(C3CCC(N(CC(C)CC)c4ccc(N=Nc5ccc([N+](=O)[O-])cc5)cc4)CC3)cc2)c([*])s1,1936.3822,1.2611156,1.2073307,614.6996,394.58694,513.598,"Polymer derived from aromatic unit, containing no major functional groups",550.728,8.6668,71.1,0,6,10
[*]c1ccc(-c2ccc(S(=O)(=O)c3ccc(Nc4ccc(-c5ccc(-c6ccc7c(c6)C(=O)N([*])C7=O)c(Cl)c5)cc4Cl)cc3)cc2)cc1C,1683.5568,1.3542026,1.2568882,753.87024,541.06976,630.2532,"Polysulfone derived from aromatic unit, containing amide, ketone, sulfone",687.604,9.11412,83.55,1,5,7
[*]N=Nc1cccc(OCCCCCCN2C(=O)c3ccc(-c4ccc(-c5cccc([*])c5)cc4)cc3C2=O)c1,2182.5654,1.3220983,1.2869275,687.5819,443.94464,554.2101,"Polymer derived from aromatic unit, containing no major functional groups",501.586,6.9786,71.33,0,5,11
[*]Oc1cccc(-c2cc(OC)c(-c3cc(CCCCCCC)sc3[*])s2)c1,1718.7317,1.191616,1.3330452,644.64874,340.73132,453.07468,"Polymer derived from aromatic unit, containing no major functional groups",384.566,6.6828,18.46,0,4,10
[*]c1ccc(C(=O)Oc2ccc3oc(-c4nc5cc(-c6ccc7oc(N8C(=O)c9ccc([*])cc9C8=O)nc7c6)ccc5o4)nc3c2)cc1,2277.5146,1.3598145,1.2051382,803.46515,602.9793,719.85114,"Polyester derived from aromatic diacid-derived unit, containing ester, ketone",616.545,5.8132,141.77,0,10,5
[*]Oc1ccc2c(c1)C(=O)N(c1ccc(N=Nc3ccc(-c4ccc(N5C(=O)c6ccc(-c7ccc8oc([*])nc8c7)cc6C5=O)cc4)cc3)cc1)C2=O,2107.39,1.3135602,1.1892657,828.1234,575.7045,709.5738,"Polyamide derived from aromatic diacid-derived unit, containing amide, ketone",679.648,8.1961,134.74,0,9,7
[*]Nc1ccccc1-c1cccc(-c2ccc(-c3ccccc3C(F)(F)C(F)(F)C([*])(F)F)cc2C(F)(F)F)c1,1710.6326,1.4203404,1.4721788,724.11633,442.34348,541.3069,"Polymer derived from aromatic unit, containing no major functional groups",537.425,9.4518,12.03,1,1,7
[*]c1nc2ccc(Oc3ccc(Oc4cc(C)c(-c5ccc6nc([*])oc(=O)c6c5)c(C)c4)cc3C)cc2c(=O)o1,1779.4451,1.2798554,1.1193957,716.6077,543.00916,621.10333,"Polymer derived from organic repeating unit, containing no major functional groups",516.509,5.21546,104.66,0,8,5
[*]CCc1ccc(C(F)(F)F)cc1-c1cc(C(c2ccccc2)(C(F)(F)F)C(F)(F)F)n(CC[*])n1,1546.993,1.4705511,1.3305817,676.74347,447.22247,540.6472,"Polymer derived from aromatic unit, containing no major functional groups",492.385,7.4573,17.82,0,2,7
[*]OC(=O)c1ccc(Oc2ccc(-c3ccc(OC[Si]([*])(C)C)cc3C)c(C)c2)cc1,1981.4474,1.1851405,1.2857355,666.61456,394.24628,511.239,"Polymer derived from aromatic unit, containing no major functional groups",404.538,6.05624,44.76,0,4,7
[*]Sc1cc(-c2cc(-c3ccc(OC)cc3)ccc2OC)ccc1-c1ccc([*])cc1,1793.5831,1.2493184,1.3252536,739.2586,450.65384,547.6925,"Polymer derived from aromatic unit, containing no major functional groups",396.511,6.4358,18.46,0,3,6
[*]c1ccc(-c2ccc(N=Nc3c(-c4ccc5ccccc5c4N=Nc4ccc(-c5c(F)c(F)c(C(=O)c6ccc(C7([*])OC(=O)c8ccccc87)cc6)c(F)c5F)cc4)ccc4ccccc34)cc2)cc1,1725.9249,1.2863222,1.2419195,722.4951,490.16165,567.515,"Polymer derived from aromatic unit, containing no major functional groups",920.922,15.7076,92.81,0,7,10
[*]c1cccc(-c2ccc(-c3cc(C)c(Nc4ccc(-c5ccc6c(c5)C(=O)N([*])C6=O)cc4C)cc3C)cc2C)c1C,1640.0776,1.2355635,1.2527131,723.54285,559.4299,618.70514,"Polyamide derived from aromatic unit, containing amide, ketone",534.659,8.2082,49.41,1,3,5
[*]c1ccc(C2CCC(c3ccc4c(=O)n5c6cc(Oc7nnc(-c8ccc9c(c8)nc8c%10ccc([*])c%11cccc(c(=O)n98)c%11%10)o7)ccc6nc5c5cccc3c45)CC2)cc1,1670.5739,1.2574768,1.1577345,750.33746,595.1435,679.4185,"Polymer derived from aromatic unit, containing no major functional groups",778.828,9.1301,116.89,0,10,5
[*]c1ccc(-c2ccc(Nc3ccc(-c4ccc(C(C)(C)c5ccc([*])s5)cc4)s3)cc2)s1,2501.308,1.2642565,1.1811584,652.5285,441.50067,558.85345,"Polymer derived from aromatic unit, containing no major functional groups",455.673,7.6238,12.03,1,4,6
[*]c1ccc(-c2cc(C)c(-c3nnc(N4C(=O)c5ccc(-c6ccc7c(c6)C(=O)N(c6nnc([*])o6)C7=O)cc5C4=O)o3)c(C)c2)cc1,1901.7477,1.3015186,1.2160271,736.4946,554.9216,631.8133,"Polyimide derived from aromatic diacid-derived unit, containing amide, imide, ketone",606.554,4.02084,152.6,0,10,5
[*]NC1CC(C)(C)CC(C)(c2ccc(-c3ccc(Nc4cc5c(cc4Cl)C(=O)N(C(=O)O[*])C5=O)cc3)c(C)c2)C1,2431.9038,1.1706381,1.175173,725.3421,525.3127,607.74146,"Polyamide derived from carbonyl-containing unit, containing amide, ester, ketone",544.051,7.14622,87.74,2,6,5
[*]c1ccc(Oc2c(C)cc(Oc3ccc(-c4ccc(S([*])(=O)=O)cc4)c(O)c3)cc2C)cc1O,1586.0942,1.3127637,1.175104,659.8248,492.10983,548.49023,"Polymer derived from aromatic unit, containing no major functional groups",460.507,5.37884,93.06,2,6,6
[*]c1sc([*])c2nc(-c3nc4ccc(-c5cccs5)cc4[nH]3)c(Oc3nc4ccc(OC)cc4[nH]3)nc12,1989.2633,1.2951964,1.2060456,750.4999,523.9842,608.5426,"Polymer derived from organic repeating unit, containing no major functional groups",494.561,4.9895,101.6,2,8,5
[*]CNc1ccc(N=Nc2ccc(Nc3ccc(SC(=O)C[*])cc3)cc2)cc1,2515.8704,1.295097,1.1891682,702.2216,485.90118,624.32074,"Polymer derived from aromatic unit, containing ketone",374.469,6.3506,65.85,2,6,8
[*]Oc1ccc2cc(-c3cccc(-c4ccc(-c5cccc(-c6cccc7c6C(=O)N([*])C7=O)c5)cc4)c3)ccc2c1,2037.271,1.2970965,1.3132346,742.17303,522.00726,587.2216,"Polyamide derived from aromatic unit, containing amide, ketone",515.568,8.4112,46.61,0,3,5
[*]CC(c1cccc(CCCCCC)c1)c1ccc(-c2ccc3nc4oc5cc6oc7c8c(cn7ccc6on5cnc4c23)nc2c([*])ccccc28)cc1CCCCCC,1381.9294,1.1876075,1.0662339,694.29364,467.02853,562.13873,"Polymer derived from aromatic unit, containing no major functional groups",777.969,13.2331,86.91,0,8,14
[*]c1ccc2[nH]c(-c3ccc(-c4nc5cc(-c6ccc(-c7ccc8c(c7)C(=O)N(c7ccc9c(c7)C(=O)N([*])C9=O)C8=O)cc6C)ccc5[nH]4)c(C)c3)nc2c1,1911.0593,1.2631783,1.1607608,746.4594,577.82117,633.23016,"Polyamide derived from aromatic diacid-derived unit, containing amide, ketone",702.73,7.75954,132.12,2,6,5
[*]Nc1ccc(-c2ccc3nc(-c4ccc([N+](=O)[O-])cc4)c(Cc4ccc(C([*])=O)cc4)nc3c2)cc1,2857.1313,1.2852668,1.2188371,731.263,514.84735,598.96625,"Polymer derived from aromatic unit, containing no major functional groups",458.477,6.0285,98.02,1,6,7
